model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
vim-small,276,16bbe588e0ecc6ab,141,167,141,142,True,True,True,True,True,ok,data/nips2017/images/16bbe588e0ecc6ab.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0276/images/final_selected.png
vim-small,277,16ff75228179469c,227,385,227,331,True,True,True,True,True,ok,data/nips2017/images/16ff75228179469c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0277/images/final_selected.png
vim-small,278,17cfccd62451a233,965,570,923,961,False,True,False,False,True,ok,data/nips2017/images/17cfccd62451a233.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0278/images/final_selected.png
vim-small,279,17df043d369008f5,990,801,990,988,True,True,True,True,True,ok,data/nips2017/images/17df043d369008f5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0279/images/final_selected.png
vim-small,280,17f3b8a057bc01be,858,574,858,762,True,True,True,True,True,ok,data/nips2017/images/17f3b8a057bc01be.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0280/images/final_selected.png
vim-small,281,18d5f99fe237a306,814,76,814,885,True,True,True,True,True,ok,data/nips2017/images/18d5f99fe237a306.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0281/images/final_selected.png
vim-small,282,19b5bea9a7608a92,777,434,777,554,True,True,True,True,True,ok,data/nips2017/images/19b5bea9a7608a92.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0282/images/final_selected.png
vim-small,283,19d43f8204d3183d,984,377,984,991,True,True,True,True,True,ok,data/nips2017/images/19d43f8204d3183d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0283/images/final_selected.png
vim-small,284,21b0803c965f76ef,919,976,919,427,True,True,True,True,True,ok,data/nips2017/images/21b0803c965f76ef.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0284/images/final_selected.png
vim-small,285,21fef4d9b3dce49a,974,459,974,975,True,True,True,True,True,ok,data/nips2017/images/21fef4d9b3dce49a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0285/images/final_selected.png
vim-small,286,22a9c318b6e36853,619,210,619,787,True,True,True,True,True,ok,data/nips2017/images/22a9c318b6e36853.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0286/images/final_selected.png
vim-small,287,22a313cc9fc2b4f1,309,939,309,332,True,True,True,True,True,ok,data/nips2017/images/22a313cc9fc2b4f1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0287/images/final_selected.png
vim-small,288,23f9d18d531eb148,478,850,478,662,True,True,True,True,True,ok,data/nips2017/images/23f9d18d531eb148.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0288/images/final_selected.png
vim-small,289,23f39187c0d00e30,971,657,971,332,True,True,True,True,True,ok,data/nips2017/images/23f39187c0d00e30.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0289/images/final_selected.png
vim-small,290,024f73e53c3c1f1d,579,637,579,624,True,True,True,True,True,ok,data/nips2017/images/024f73e53c3c1f1d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0290/images/final_selected.png
vim-small,291,25eef91443ded954,436,727,436,408,True,True,True,True,True,ok,data/nips2017/images/25eef91443ded954.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0291/images/final_selected.png
vim-small,292,25f85aadcf248cc1,853,889,853,762,True,True,True,True,True,ok,data/nips2017/images/25f85aadcf248cc1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0292/images/final_selected.png
vim-small,293,26aa2e6ee43387e7,912,740,912,23,True,True,True,True,True,ok,data/nips2017/images/26aa2e6ee43387e7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0293/images/final_selected.png
vim-small,294,29fe8d653950a631,79,541,79,488,True,True,True,True,True,ok,data/nips2017/images/29fe8d653950a631.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0294/images/final_selected.png
vim-small,295,30b922dbfdbffd11,609,971,609,609,True,False,False,False,True,ok,data/nips2017/images/30b922dbfdbffd11.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0295/images/final_selected.png
vim-small,296,30b62313af2b5d74,315,794,315,990,True,True,True,True,True,ok,data/nips2017/images/30b62313af2b5d74.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0296/images/final_selected.png
vim-small,297,30e132285c2e960f,911,426,911,659,True,True,True,True,True,ok,data/nips2017/images/30e132285c2e960f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0297/images/final_selected.png
vim-small,298,32c0e4647ce5a812,326,742,326,316,True,True,True,True,True,ok,data/nips2017/images/32c0e4647ce5a812.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0298/images/final_selected.png
vim-small,299,33adbc27fdcadd65,923,715,923,941,True,True,True,True,True,ok,data/nips2017/images/33adbc27fdcadd65.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0299/images/final_selected.png
vim-small,300,34a39905ce228160,768,751,768,981,True,True,True,True,True,ok,data/nips2017/images/34a39905ce228160.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0300/images/final_selected.png
vim-small,301,35c344ca0584ba14,687,830,687,884,True,True,True,True,True,ok,data/nips2017/images/35c344ca0584ba14.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0301/images/final_selected.png
vim-small,302,35d67f3f70aeef92,979,581,979,974,True,True,True,True,True,ok,data/nips2017/images/35d67f3f70aeef92.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0302/images/final_selected.png
vim-small,303,37e7dc99bf2704c7,663,609,663,497,True,True,True,True,True,ok,data/nips2017/images/37e7dc99bf2704c7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0303/images/final_selected.png
vim-small,304,38bdd950c1d08be6,132,890,132,974,True,True,True,True,True,ok,data/nips2017/images/38bdd950c1d08be6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0304/images/final_selected.png
vim-small,305,38c6124f40b8d845,895,18,895,404,True,True,True,True,True,ok,data/nips2017/images/38c6124f40b8d845.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0305/images/final_selected.png
vim-small,306,38d8d105d5e70c80,421,754,421,904,True,True,True,True,True,ok,data/nips2017/images/38d8d105d5e70c80.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0306/images/final_selected.png
vim-small,307,38deb4830d12358f,979,935,979,119,True,True,True,True,True,ok,data/nips2017/images/38deb4830d12358f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0307/images/final_selected.png
vim-small,308,038fd7a750733bb5,17,102,17,59,True,True,True,True,True,ok,data/nips2017/images/038fd7a750733bb5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0308/images/final_selected.png
vim-small,309,39a483e9a23716ed,675,645,675,974,True,True,True,True,True,ok,data/nips2017/images/39a483e9a23716ed.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0309/images/final_selected.png
vim-small,310,39f82c728c956125,637,761,637,572,True,True,True,True,True,ok,data/nips2017/images/39f82c728c956125.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0310/images/final_selected.png
vim-small,311,40a7f086461190f3,492,840,492,974,True,True,True,True,True,ok,data/nips2017/images/40a7f086461190f3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0311/images/final_selected.png
vim-small,312,40f79488e3c2d6c4,917,748,917,964,True,True,True,True,True,ok,data/nips2017/images/40f79488e3c2d6c4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0312/images/final_selected.png
vim-small,313,42e9b41ce96dbf0a,850,646,850,974,True,True,True,True,True,ok,data/nips2017/images/42e9b41ce96dbf0a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0313/images/final_selected.png
vim-small,314,42e55ac6782d4d99,973,818,973,33,True,True,True,True,True,ok,data/nips2017/images/42e55ac6782d4d99.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0314/images/final_selected.png
vim-small,315,43fa89c17e628c06,132,884,132,131,True,True,True,True,True,ok,data/nips2017/images/43fa89c17e628c06.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0315/images/final_selected.png
vim-small,316,44aa69f642b86628,879,548,879,879,True,False,False,False,True,ok,data/nips2017/images/44aa69f642b86628.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0316/images/final_selected.png
vim-small,317,44fa09bc5f8e69a5,303,989,303,302,True,True,True,True,True,ok,data/nips2017/images/44fa09bc5f8e69a5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0317/images/final_selected.png
vim-small,318,45da32a1cf073a4f,99,896,99,730,True,True,True,True,True,ok,data/nips2017/images/45da32a1cf073a4f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0318/images/final_selected.png
vim-small,319,46a489dcff5471a4,919,589,919,743,True,True,True,True,True,ok,data/nips2017/images/46a489dcff5471a4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0319/images/final_selected.png
vim-small,320,46b657df12fd7c26,283,723,283,290,True,True,True,True,True,ok,data/nips2017/images/46b657df12fd7c26.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0320/images/final_selected.png
vim-small,321,47b087263b33728b,317,151,317,114,True,True,True,True,True,ok,data/nips2017/images/47b087263b33728b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0321/images/final_selected.png
vim-small,322,49b1adfeb8ffcabd,931,670,931,974,True,True,True,True,True,ok,data/nips2017/images/49b1adfeb8ffcabd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0322/images/final_selected.png
vim-small,323,49c27b439d39a00c,489,417,489,565,True,True,True,True,True,ok,data/nips2017/images/49c27b439d39a00c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0323/images/final_selected.png
vim-small,324,50b9e11ae686ae32,320,33,320,989,True,True,True,True,True,ok,data/nips2017/images/50b9e11ae686ae32.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0324/images/final_selected.png
vim-small,325,51b390bb124a6d9d,967,421,967,659,True,True,True,True,True,ok,data/nips2017/images/51b390bb124a6d9d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0325/images/final_selected.png
vim-small,326,51d1c77f80467b59,976,537,976,354,True,True,True,True,True,ok,data/nips2017/images/51d1c77f80467b59.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0326/images/final_selected.png
vim-small,327,52d8515abbfaa8ac,229,633,229,190,True,True,True,True,True,ok,data/nips2017/images/52d8515abbfaa8ac.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0327/images/final_selected.png
vim-small,328,53c478ffc8ddb967,319,612,319,73,True,True,True,True,True,ok,data/nips2017/images/53c478ffc8ddb967.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0328/images/final_selected.png
vim-small,329,53fe22426ff21243,535,778,535,70,True,True,True,True,True,ok,data/nips2017/images/53fe22426ff21243.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0329/images/final_selected.png
vim-small,330,54a6b2cd7f89220e,917,170,917,964,True,True,True,True,True,ok,data/nips2017/images/54a6b2cd7f89220e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0330/images/final_selected.png
vim-small,331,54ff02d9dfbf8540,883,369,883,470,True,True,True,True,True,ok,data/nips2017/images/54ff02d9dfbf8540.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0331/images/final_selected.png
vim-small,332,55a2e48a87c16998,910,767,910,942,True,True,True,True,True,ok,data/nips2017/images/55a2e48a87c16998.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0332/images/final_selected.png
vim-small,333,55b85f4336d9603a,879,29,879,723,True,True,True,True,True,ok,data/nips2017/images/55b85f4336d9603a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0333/images/final_selected.png
vim-small,334,55e85d7b58024966,967,614,967,967,True,False,False,False,True,ok,data/nips2017/images/55e85d7b58024966.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0334/images/final_selected.png
vim-small,335,56dbd7d814ef5c58,253,276,253,211,True,True,True,True,True,ok,data/nips2017/images/56dbd7d814ef5c58.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0335/images/final_selected.png
vim-small,336,56e9d5f63cfc507e,440,623,440,854,True,True,True,True,True,ok,data/nips2017/images/56e9d5f63cfc507e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0336/images/final_selected.png
vim-small,337,57e62606f02d0251,547,645,547,565,True,True,True,True,True,ok,data/nips2017/images/57e62606f02d0251.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0337/images/final_selected.png
vim-small,338,58bbaa0c5ab520d5,487,715,662,761,False,True,False,False,True,ok,data/nips2017/images/58bbaa0c5ab520d5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0338/images/final_selected.png
vim-small,339,58f0fd17c4a0e25a,990,99,990,936,True,True,True,True,True,ok,data/nips2017/images/58f0fd17c4a0e25a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0339/images/final_selected.png
vim-small,340,059da9a174262427,253,629,253,180,True,True,True,True,True,ok,data/nips2017/images/059da9a174262427.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0340/images/final_selected.png
vim-small,341,59e9bdbb7a3fc4ba,517,406,517,698,True,True,True,True,True,ok,data/nips2017/images/59e9bdbb7a3fc4ba.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0341/images/final_selected.png
vim-small,342,60ab0fb53634bc3c,765,551,765,974,True,True,True,True,True,ok,data/nips2017/images/60ab0fb53634bc3c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0342/images/final_selected.png
vim-small,343,060dfe239abfd547,703,395,703,706,True,True,True,True,True,ok,data/nips2017/images/060dfe239abfd547.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0343/images/final_selected.png
vim-small,344,60ed157b21d49c4c,754,959,754,980,True,True,True,True,True,ok,data/nips2017/images/60ed157b21d49c4c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0344/images/final_selected.png
vim-small,345,60f5900a00d94b25,705,557,705,705,True,False,False,False,True,ok,data/nips2017/images/60f5900a00d94b25.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0345/images/final_selected.png
vim-small,346,61ed2594a0524631,471,995,471,974,True,True,True,True,True,ok,data/nips2017/images/61ed2594a0524631.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0346/images/final_selected.png
